utimesec    2185.799090
stimesec    4.677663
ru_maxrss   235753472
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   57221
ru_majflt   482
ru_nswap    0
ru_inblock  215
ru_oublock  3
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    238
ru_nivcsw   538375
