utimesec    1595.069786
stimesec    2.237181
ru_maxrss   243417088
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   59168
ru_majflt   406
ru_nswap    0
ru_inblock  3
ru_oublock  4
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    5
ru_nivcsw   240336
