utimesec    1123.941621
stimesec    1.086181
ru_maxrss   508022784
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   155396
ru_majflt   143
ru_nswap    0
ru_inblock  0
ru_oublock  6
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1
ru_nivcsw   61382
