utimesec    1731.282483
stimesec    2.525816
ru_maxrss   242741248
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   59342
ru_majflt   67
ru_nswap    0
ru_inblock  127
ru_oublock  4
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    132
ru_nivcsw   293463
