utimesec    22.540484
stimesec    0.067137
ru_maxrss   174673920
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   42790
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  6
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2
ru_nivcsw   726
