utimesec    23.902881
stimesec    0.077116
ru_maxrss   180908032
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   43902
ru_majflt   412
ru_nswap    0
ru_inblock  0
ru_oublock  7
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    3
ru_nivcsw   248
