utimesec    1652.285265
stimesec    1.279239
ru_maxrss   262033408
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   63705
ru_majflt   406
ru_nswap    0
ru_inblock  1
ru_oublock  6
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    3
ru_nivcsw   70109
