utimesec    2593.975612
stimesec    1.985959
ru_maxrss   248643584
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   60394
ru_majflt   464
ru_nswap    0
ru_inblock  3
ru_oublock  5
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    21
ru_nivcsw   87297
