utimesec    2191.770054
stimesec    1.689426
ru_maxrss   247185408
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   60495
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  3
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    14
ru_nivcsw   70880
